timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-03-20 10:09:59|gpt|web_search|0|RESTART||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:10:53|gpt|web_search|0|STOP||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:17:51|gpt|web_search|0|RESTART||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:18:12|gpt|web_search|0|QUESTION_SENT||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:19:09|gpt|web_search|0|JSON_VERIFY_FAILED||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:19:09|gpt|web_search|0|QUESTION|1|435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:19:20|gpt|web_search|0|STOP||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:21:29|gpt|web_search|0|RESTART||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:22:01|gpt|web_search|0|QUESTION_SENT||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:22:59|gpt|web_search|0|JSON_VERIFY_FAILED||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:22:59|gpt|web_search|0|QUESTION|1|435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:23:00|gpt|web_search|0|QUESTION_SENT||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:23:12|gpt|web_search|0|STOP||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:24:28|gpt|web_search|0|RESTART||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:24:51|gpt|web_search|0|QUESTION_SENT||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:25:49|gpt|web_search|0|JSON_VERIFY_FAILED||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:25:49|gpt|web_search|0|QUESTION|1|435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:25:50|gpt|web_search|0|QUESTION_SENT||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:26:48|gpt|web_search|0|JSON_VERIFIED||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:26:48|gpt|web_search|0|QUESTION|2|435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:26:48|gpt|web_search|0|JSON_SAVED||435|a810665b-f8e4-4f44-9cd9-43fa82afc264
2026-03-20 10:26:48|gpt|web_search|0|QUESTION_ADVANCE||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:26:56|gpt|web_search|0|STOP||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:28:51|gpt|web_search|0|RESTART||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:29:00|gpt|web_search|1|RESTART||683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2
2026-03-20 10:29:19|gpt|web_search|0|QUESTION_SENT||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:30:18|gpt|web_search|0|JSON_VERIFIED||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:30:18|gpt|web_search|0|QUESTION|1|436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:30:18|gpt|web_search|0|JSON_SAVED||436|5a0a61bc-85b5-4b46-bf25-bfc3896b6ff6
2026-03-20 10:30:18|gpt|web_search|0|QUESTION_ADVANCE||437|c19a9a9b-0b1f-4f06-bc95-9476a6ae90a3
2026-03-20 10:30:22|gpt|web_search|0|STOP||437|c19a9a9b-0b1f-4f06-bc95-9476a6ae90a3
2026-03-20 10:30:23|gpt|web_search|1|STOP||683|23cd1b58-e2f8-4309-b877-b36dc9ce87e2
2026-03-20 10:39:43|gpt|web_search|0|RESTART||129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:39:55|gpt|web_search|0|RESTART||129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:40:04|gpt|web_search|1|RESTART||168|b7a25663-d964-4e7d-be0b-b547fd59e635
2026-03-20 10:40:13|gpt|web_search|2|RESTART||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:40:56|gpt|web_search|0|QUESTION_SENT||129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:41:00|gpt|web_search|1|QUESTION_SENT||168|b7a25663-d964-4e7d-be0b-b547fd59e635
2026-03-20 10:41:10|gpt|web_search|2|QUESTION_SENT||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:42:01|gpt|web_search|0|JSON_VERIFIED||129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:42:01|gpt|web_search|0|QUESTION|1|129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:42:01|gpt|web_search|0|JSON_SAVED||129|875926f2-c2d8-4a4f-aefa-98ab452bd098
2026-03-20 10:42:01|gpt|web_search|0|QUESTION_ADVANCE||130|64b43149-791d-4bd4-b075-6dd6436fa063
2026-03-20 10:42:17|gpt|web_search|1|JSON_VERIFIED||168|b7a25663-d964-4e7d-be0b-b547fd59e635
