timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-03-21 23:03:54|gemini|thinking_old|1|RESTART||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:03:58|gemini|thinking_old|1|STOP||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:04:06|gemini|thinking_old|0|RESTART||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:05:46|gemini|thinking_old|0|QUESTION_SENT||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:06:13|gemini|thinking_old|0|JSON_VERIFIED||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:06:13|gemini|thinking_old|0|QUESTION|1|958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:06:13|gemini|thinking_old|0|JSON_SAVED||958|4af90c3e-fec6-4fbf-a637-b0938ca14524
2026-03-21 23:06:13|gemini|thinking_old|0|QUESTION_ADVANCE||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:06:43|gemini|thinking_old|0|STOP||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:39:18|gemini|thinking_old|1|RESTART||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:39:21|gemini|thinking_old|1|STOP||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:39:30|gemini|thinking_old|0|RESTART||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:40:38|gemini|thinking_old|0|QUESTION_SENT||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:41:10|gemini|thinking_old|0|JSON_VERIFIED||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:41:10|gemini|thinking_old|0|QUESTION|1|959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:41:10|gemini|thinking_old|0|JSON_SAVED||959|3de5ab51-304c-4f33-a987-4d902fcdbe73
2026-03-21 23:41:10|gemini|thinking_old|0|QUESTION_ADVANCE||960|2bb3ca93-3b83-465c-bb46-4d0e6aa50f28
2026-03-21 23:45:32|gemini|thinking_old|0|QUESTION_SENT||960|2bb3ca93-3b83-465c-bb46-4d0e6aa50f28
2026-03-21 23:46:01|gemini|thinking_old|0|JSON_VERIFIED||960|2bb3ca93-3b83-465c-bb46-4d0e6aa50f28
2026-03-21 23:46:01|gemini|thinking_old|0|QUESTION|2|960|2bb3ca93-3b83-465c-bb46-4d0e6aa50f28
2026-03-21 23:46:01|gemini|thinking_old|0|JSON_SAVED||960|2bb3ca93-3b83-465c-bb46-4d0e6aa50f28
2026-03-21 23:46:01|gemini|thinking_old|0|QUESTION_ADVANCE||961|6c7febfe-7b1f-4fb6-89a6-e7bddd4146a0
2026-03-21 23:50:25|gemini|thinking_old|0|QUESTION_SENT||961|6c7febfe-7b1f-4fb6-89a6-e7bddd4146a0
2026-03-21 23:50:54|gemini|thinking_old|0|JSON_VERIFIED||961|6c7febfe-7b1f-4fb6-89a6-e7bddd4146a0
2026-03-21 23:50:54|gemini|thinking_old|0|QUESTION|3|961|6c7febfe-7b1f-4fb6-89a6-e7bddd4146a0
2026-03-21 23:50:54|gemini|thinking_old|0|JSON_SAVED||961|6c7febfe-7b1f-4fb6-89a6-e7bddd4146a0
2026-03-21 23:50:54|gemini|thinking_old|0|QUESTION_ADVANCE||962|78f3aa37-2cf8-479a-8a20-6ab2c39b1448
2026-03-21 23:55:19|gemini|thinking_old|0|QUESTION_SENT||962|78f3aa37-2cf8-479a-8a20-6ab2c39b1448
2026-03-21 23:55:46|gemini|thinking_old|0|JSON_VERIFIED||962|78f3aa37-2cf8-479a-8a20-6ab2c39b1448
2026-03-21 23:55:46|gemini|thinking_old|0|QUESTION|4|962|78f3aa37-2cf8-479a-8a20-6ab2c39b1448
2026-03-21 23:55:46|gemini|thinking_old|0|JSON_SAVED||962|78f3aa37-2cf8-479a-8a20-6ab2c39b1448
2026-03-21 23:55:46|gemini|thinking_old|0|QUESTION_ADVANCE||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
2026-03-21 23:57:11|gemini|thinking_old|0|STOP||963|dd47094a-6c5d-4e6c-ab28-ea41715cb797
