example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|5||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|2||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|1||2|5|gpt;qwen
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|3||2|5|perplexity_claude_sonnet;perplexity_grok
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|||1|5|perplexity_grok
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|126|||1|5|perplexity_grok
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|138|||1|5|perplexity_grok
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|82|1||1|5|gemini
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|1291|1||1|5|gemini
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|4||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|931|6||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|специальный||НК|126|2||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|137|||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|138|1||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|139|2||1|5|perplexity_claude_sonnet
150|9e88b085-dd45-49a2-b838-a0a93354ca62|общий||НК|140|6||1|5|perplexity_claude_sonnet
