example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|общий||ГК|454|||2|2|gemini;qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|229-ФЗ|ФЗ|64||02.10.2007|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|229-ФЗ|ФЗ|68||02.10.2007|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|229-ФЗ|ФЗ|47||02.10.2007|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|283-ФЗ|ФЗ|20|5|03.08.2018|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|283-ФЗ|ФЗ|8||03.08.2018|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|950|Приказ МВД||92|21.12.2019|1|2|qwen
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|283-ФЗ|ФЗ|20|4|03.08.2018|1|2|gemini
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|229-ФЗ|ФЗ|64|17|02.10.2007|1|2|gemini
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|специальный|229-ФЗ|ФЗ|44|1|02.10.2007|1|2|gemini
552|44294bdd-e4d1-4e1b-8b0d-683478be2b1c|общий||ГК|460|||1|2|gemini
