example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|2267|ПП|25|23.12.2023|1|3|qwen
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|специальный|773|Приказ МВД|85|16.11.2020|1|3|qwen
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|4462-1|Основы законодательства Российской Федерации о нотариате|54|11.02.1993|1|3|qwen
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий||ГК|185||1|3|qwen
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|специальный||ГК|185.1||1|3|qwen
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|2264|ПП|12|23.12.2023|1|3|gemini
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|специальный|2264|ПП|21|23.12.2023|1|3|gemini
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|2264|ПП|19|23.12.2023|1|3|gemini
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|4462-1|Основы законодательства Российской Федерации о нотариате (утв. ВС РФ 11.02.1993 № 4462-1)|42|11.02.1993|1|3|gemini
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|N 2267|Положение о паспорте гражданина Российской Федерации, образце и описании бланка паспорта гражданина РФ||23.12.2023|1|3|gpt
668|a75d5c2e-bcfc-4065-82fd-c43bda690668|общий|2267|ПП||23.12.2023|1|3|gpt
