example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|4||27.11.2018|3|5|gpt;perplexity_grok;qwen
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|2||27.11.2018|3|5|gemini;gpt;perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|6||27.11.2018|2|5|gpt;perplexity_grok
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|3||29.12.2022|2|5|gemini;perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|20||29.12.2022|2|5|gemini;perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|общий||КОАП|141|||2|5|gemini;perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|общий||НК|23|1||1|5|qwen
118|20655a67-202e-48fc-838e-379d79d0fd85|общий||НК|23|2||1|5|qwen
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|1452|ПП|||29.11.2018|1|5|qwen
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ||1|27.11.2018|1|5|perplexity_grok
118|20655a67-202e-48fc-838e-379d79d0fd85|общий||НК|2|2||1|5|perplexity_grok
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|4|8|27.11.2018|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|4|4|27.11.2018|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|422-ФЗ|ФЗ|10||27.11.2018|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|2|4|29.12.2022|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|5||29.12.2022|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|8|3|29.12.2022|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный|580-ФЗ|ФЗ|12|1|29.12.2022|1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный||КОАП|11142|||1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|общий||НК|116|1||1|5|perplexity_claude_sonnet
118|20655a67-202e-48fc-838e-379d79d0fd85|специальный||НК|4221|||1|5|perplexity_claude_sonnet
