example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|общий||ЗК|7||4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный||ГрК|37||4|5|gemini;gpt;perplexity_grok;qwen
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный||ГрК|39||3|5|gemini;gpt;perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|8|13.07.2015|2|5|gemini;perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|общий||ЗК|37||1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный||ГрК|30||1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|П/0412|Приказ Росреестра об утверждении классификатора видов разрешённого использования земельных участков||10.11.2020|1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|33|13.07.2015|1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|16|13.07.2015|1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|17|13.07.2015|1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|26|13.07.2015|1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|общий||НК|333.33||1|5|perplexity_claude_sonnet
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|22|13.07.2015|1|5|qwen
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|854|"Приказ Минэкономразвития России ""Об утверждении Административного регламента..."""||17.12.2021|1|5|qwen
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|общий|218-ФЗ|ФЗ|14|13.07.2015|1|5|gemini
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|общий||ЗК|14.2||1|5|gpt
313|b2031442-bd73-43ee-80e1-0be58ba96bc8|специальный|218-ФЗ|ФЗ|32|13.07.2015|1|5|gpt
