example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|301|3||2|2|gemini;qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||ГК|1064|||2|2|gemini;qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|специальный||КОАП|261|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|специальный||КОАП|286|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|2912|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|303|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|306|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|307|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|специальный||ГК|1072|||1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|специальный|40-ФЗ|ФЗ|141||25.04.2002|1|2|qwen
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|241|||1|2|gemini
537|99f148be-c781-4ff3-bd1b-a8859a13de14|общий||КОАП|262|||1|2|gemini
537|99f148be-c781-4ff3-bd1b-a8859a13de14|специальный|1090|ПП|84||23.10.1993|1|2|gemini
