example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|34|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|36|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|38|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|39|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный||СК|40|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|256|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|334|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный|102-ФЗ|ФЗ|7||16.07.1998|1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1141|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1142|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный||ГК|1149|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1152|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1157|||1|2|qwen
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|34|1||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||СК|34|2||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный||СК|41|1||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный||СК|42|1||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1142|1||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|специальный||ГК|1149|1||1|2|gemini
341|66ec7b99-b39e-4e79-a3fa-57fbd81b4bc6|общий||ГК|1150|||1|2|gemini
