example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|29||07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|29|4|07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|32||07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|10||07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|16||07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|общий||ГК|179|||1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|общий||ГК|782|||1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|общий||ГК|779|||1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|13||07.02.1992|1|2|qwen
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|общий|2300-1|Закон РФ|10|1|07.02.1992|1|2|gemini
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|12|1|07.02.1992|1|2|gemini
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|16|1|07.02.1992|1|2|gemini
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|специальный|2300-1|Закон РФ|16|2|07.02.1992|1|2|gemini
333|2aa07b95-8028-47f7-ac34-4b122b2b0b5b|общий|2300-1|Закон РФ|13|6|07.02.1992|1|2|gemini
