example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|общий||ГК|29||2|3|gemini;qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный||ГПК|281||2|3|gemini;qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный||ГПК|283||2|3|gemini;qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-I|Закон РФ|23|02.07.1992|1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-I|Закон РФ|24|02.07.1992|1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-I|Закон РФ|25|02.07.1992|1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-I|Закон РФ|29|02.07.1992|1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный||ГПК|282||1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный||ГПК|284||1|3|qwen
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-1|Закон РФ|23|02.07.1992|1|3|gemini
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|3185-1|Закон РФ|25|02.07.1992|1|3|gemini
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|N 3185‑1|ФЗ|29|02.07.1992|1|3|gpt
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|специальный|N 3185‑1|ФЗ|23|02.07.1992|1|3|gpt
413|0a1237c8-60b8-4c79-a895-a8531b29df5c|общий||УК|128||1|3|gpt
