example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|специальный||ТК|78||3|3|gemini;gpt;qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ТК|77||2|3|gpt;qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|специальный||ТК|67||2|3|gemini;qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ГК|432||2|3|gpt;qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ГПК|55||1|3|qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ГПК|71||1|3|qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|специальный||ТК|327.6||1|3|qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|специальный||ТК|382||1|3|qwen
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ТК|11||1|3|gemini
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|специальный||ТК|22.1||1|3|gemini
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ТК|80||1|3|gpt
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|общий||ГК|434||1|3|gpt
