example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|общий||ЖК|157||2|3|gpt;qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП|40|06.05.2011|2|3|gemini;qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП||06.05.2011|2|3|gpt;qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|общий||ЖК|155||2|3|gemini;gpt
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП|421|06.05.2011|1|3|qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП|14|06.05.2011|1|3|qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|1498|ПП||26.12.2016|1|3|qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|общий||ЖК|162||1|3|qwen
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП|31|06.05.2011|1|3|gemini
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|специальный|354|ПП|33|06.05.2011|1|3|gemini
482|0032109c-57ef-406c-9d6d-8dec3a954fe5|общий||ЖК|154||1|3|gpt
