example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|400-ФЗ|ФЗ|8||28.12.2013|2|4|gpt;perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|59-ФЗ|ФЗ|12||02.05.2006|2|4|gemini;perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|1032-1|ФЗ|32||19.04.1991|1|4|qwen
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|400-ФЗ|ФЗ|32||28.12.2013|1|4|qwen
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|400-ФЗ|ФЗ|8|1|28.12.2013|1|4|qwen
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|1032-1|ФЗ|35|4|19.04.1991|1|4|qwen
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|565-ФЗ|ФЗ|51|2|12.12.2023|1|4|gpt
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|565-ФЗ|ФЗ|51|1|12.12.2023|1|4|gpt
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|565-ФЗ|ФЗ|23||12.12.2023|1|4|gpt
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|565-ФЗ|ФЗ|67||12.12.2023|1|4|gemini
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|565-ФЗ|ФЗ|67|1|12.12.2023|1|4|gemini
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|565-ФЗ|ФЗ|67|2|12.12.2023|1|4|gemini
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|1032-1|Закон РФ|32|2|19.04.1991|1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|1032-1|Закон РФ|9|3|19.04.1991|1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|специальный|1032-1|Закон РФ|11|1|19.04.1991|1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|400-ФЗ|ФЗ|35||28.12.2013|1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий||КАС|218|||1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий||КАС|219|||1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий||КАС|226|||1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|59-ФЗ|ФЗ|5|3|02.05.2006|1|4|perplexity_claude_sonnet
139|ccb73d1b-a99a-4333-921b-58c11eca1272|общий|2202-1|ФЗ|10||17.01.1992|1|4|perplexity_claude_sonnet
