example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
1021|380620|специальный|115-ФЗ|ФЗ|312|2|25.07.2002|2|2|perplexity_claude_sonnet;perplexity_grok
1021|380620|специальный|115-ФЗ|ФЗ|312|7|25.07.2002|2|2|perplexity_claude_sonnet;perplexity_grok
1021|380620|специальный|115-ФЗ|ФЗ|312||25.07.2002|1|2|perplexity_grok
1021|380620|специальный|1899|ПП|||26.12.2024|1|2|perplexity_grok
1021|380620|специальный|115-ФЗ|ФЗ|312|1|25.07.2002|1|2|perplexity_claude_sonnet
1021|380620|специальный|115-ФЗ|ФЗ|312|6|25.07.2002|1|2|perplexity_claude_sonnet
1021|380620|специальный|115-ФЗ|ФЗ|311|2|25.07.2002|1|2|perplexity_claude_sonnet
1021|380620|специальный||КОАП|1815|||1|2|perplexity_claude_sonnet
1021|380620|специальный||КОАП|189|||1|2|perplexity_claude_sonnet
1021|380620|общий||КАС|218|||1|2|perplexity_claude_sonnet
1021|380620|общий||КАС|219|||1|2|perplexity_claude_sonnet
1021|380620|специальный|115-ФЗ|ФЗ|313||25.07.2002|1|2|perplexity_claude_sonnet
1021|380620|специальный|260-ФЗ|ФЗ|18|1|08.08.2024|1|2|perplexity_claude_sonnet
