example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|32.2||3|3|gemini;gpt;qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|23.1||2|3|gpt;qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|специальный||КОАП|28.6||2|3|gemini;qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|специальный||КОАП|23.2||1|3|qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|29.10||1|3|qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|31.1||1|3|qwen
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|22.1||1|3|gemini
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|22.2||1|3|gemini
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|29.11||1|3|gpt
601|79cab366-aa07-4e02-bd2c-dc32ec2700d8|общий||КОАП|30.1||1|3|gpt
