example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный|259-ФЗ|ФЗ|14||31.07.2020|3|5|gemini;perplexity_claude_sonnet;perplexity_grok
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|224|||2|5|gpt;perplexity_claude_sonnet
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|228|||2|5|gpt;perplexity_claude_sonnet
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|229|||2|5|gpt;perplexity_claude_sonnet
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||ГК|222|||1|5|qwen
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный|№ 338-ФЗ|ФЗ|11||24.07.2023|1|5|qwen
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||ГПК|28|||1|5|qwen
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||ГК|1064|||1|5|qwen
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||ГК|128|||1|5|gpt
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный|418-ФЗ|ФЗ|||29.11.2024|1|5|gpt
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|210|||1|5|gpt
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный||НК|2823|||1|5|gpt
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||ГК|1411|||1|5|perplexity_grok
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|208|93||1|5|perplexity_grok
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|217|||1|5|perplexity_grok
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|228|4||1|5|perplexity_grok
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|228|1||1|5|gemini
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|229|1||1|5|gemini
64|e854fbed-3527-4d48-8e09-e56accb8289e|общий||НК|225|1||1|5|gemini
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный|259-ФЗ|ФЗ|1||31.07.2020|1|5|perplexity_claude_sonnet
64|e854fbed-3527-4d48-8e09-e56accb8289e|специальный|418-ФЗ|ФЗ|1||29.11.2024|1|5|perplexity_claude_sonnet
