example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|137-ФЗ|ФЗ|3|91|25.10.2001|3|4|gemini;perplexity_claude_sonnet;qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГК|265|||2|4|perplexity_claude_sonnet;qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГК|267|||2|4|perplexity_claude_sonnet;qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|218-ФЗ|ФЗ|26||13.07.2015|2|4|perplexity_claude_sonnet;qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ЗК|3|||2|4|gemini;perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГК|266|1||1|4|qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|53|||1|4|qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|3920|||1|4|qwen
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|20|||1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|22|||1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|36|1||1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|ФЗ-218|ФЗ|26||13.07.2015|1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГПК|24|||1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|3915|||1|4|perplexity_grok
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий|218-ФЗ|ФЗ|14|3|13.07.2015|1|4|gemini
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий|218-ФЗ|ФЗ|26|9|13.07.2015|1|4|gemini
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|137-ФЗ|ФЗ|3|1|25.10.2001|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|137-ФЗ|ФЗ|3|3|25.10.2001|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|137-ФЗ|ФЗ|3|9|25.10.2001|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный|218-ФЗ|ФЗ|49||13.07.2015|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий|218-ФЗ|ФЗ|27||13.07.2015|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий|218-ФЗ|ФЗ|61||13.07.2015|1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|21|1||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|21|2||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|специальный||ЗК|45|1||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГК|572|||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||НК|217|181||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||КАС|218|||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||КАС|219|||1|4|perplexity_claude_sonnet
241|bbae7052-c090-465a-bb5f-7a205b57c185|общий||ГПК|131|||1|4|perplexity_claude_sonnet
