example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГК|1064||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГК|15||4|5|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|специальный|40-ФЗ|ФЗ|7|25.04.2002|4|5|gemini;gpt;perplexity_claude_sonnet;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|специальный||ГК|1072||3|5|gemini;gpt;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|специальный|40-ФЗ|ФЗ|12|25.04.2002|2|5|perplexity_claude_sonnet;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|специальный||ГК|1079||2|5|gpt;perplexity_claude_sonnet
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|131||2|5|perplexity_claude_sonnet;perplexity_grok
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|132||2|5|perplexity_claude_sonnet;perplexity_grok
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|24||2|5|perplexity_claude_sonnet;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|28||2|5|perplexity_claude_sonnet;qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||НК|333.19||1|5|perplexity_claude_sonnet
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|98||1|5|perplexity_claude_sonnet
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|196||1|5|perplexity_claude_sonnet
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГПК|23||1|5|qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГК|333||1|5|qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГК|100||1|5|qwen
326|5918d81c-0a3b-4cba-b0d0-75f53973f830|общий||ГК|1082||1|5|gpt
