example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий||ГК|1079||2|3|gemini;qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий||ГК|1064||2|3|gpt;qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий||КОАП|30.3||2|3|gemini;gpt
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный||КОАП|12.29||2|3|gemini;gpt
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный|Постановление Правительства РФ от 23.10.1993 № 1090|Правила дорожного движения РФ|1.2|01.03.2023|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный|195-ФЗ|Кодекс РФ об административных правонарушениях|12.24|30.12.2001|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный|195-ФЗ|Кодекс РФ об административных правонарушениях|2.6.1|30.12.2001|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный|195-ФЗ|Кодекс РФ об административных правонарушениях|30.1|30.12.2001|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный|195-ФЗ|Кодекс РФ об административных правонарушениях|30.3|30.12.2001|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий|195-ФЗ|Кодекс РФ об административных правонарушениях|24.5|30.12.2001|1|3|qwen
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий|1090|ПП|1|23.10.1993|1|3|gemini
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный||КОАП|12.24||1|3|gemini
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|специальный||КОАП|12.30||1|3|gpt
521|2c1ea1f6-7b08-44bd-a39b-66d3d518dbc1|общий||КОАП|30.1||1|3|gpt
