example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный||ГК|301||3|3|gemini;gpt;qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный||ГК|302||3|3|gemini;gpt;qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГПК|28||2|3|gpt;qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГПК|131||2|3|gemini;gpt
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГК|14||1|3|qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГПК|22||1|3|qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный|229-ФЗ|ФЗ|30|02.10.2007|1|3|qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный|229-ФЗ|ФЗ|33|02.10.2007|1|3|qwen
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный||ГПК|139||1|3|gemini
619|5d633087-4320-4122-be0b-45c781dcfce0|специальный||ГК|305||1|3|gpt
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГК|209||1|3|gpt
619|5d633087-4320-4122-be0b-45c781dcfce0|общий||ГПК|132||1|3|gpt
