example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||СК|60||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||СК|81||2|5|perplexity_claude_sonnet;qwen
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|29||2|5|perplexity_claude_sonnet;qwen
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|203||2|5|gemini;gpt
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||СК|80||2|5|gpt;perplexity_grok
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|специальный||СК|83||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|специальный||СК|119||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|23||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|131||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|132||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|специальный||НК|333.36||1|5|perplexity_claude_sonnet
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||ГПК|56||1|5|gemini
307|a271e94b-5b28-4753-b95f-d6554a5a2bbf|общий||СК|100||1|5|perplexity_grok
