example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|80||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|179||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|специальный||ТК|261||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|180||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|81||4|5|gpt;perplexity_claude_sonnet;perplexity_grok;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|178||2|5|gemini;perplexity_claude_sonnet
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|352||2|5|perplexity_claude_sonnet;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|391||2|5|perplexity_claude_sonnet;qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|392||1|5|perplexity_claude_sonnet
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|394||1|5|perplexity_claude_sonnet
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|3||1|5|qwen
259|e00c2e8c-06fc-435c-a2bd-bad933597bb9|общий||ТК|77||1|5|qwen
