example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|30.1||2|5|gemini;perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|30.3||2|5|gemini;perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|12.19||2|5|gpt;qwen
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|45|Кодекс города Москвы об административных правонарушениях|8.14|21.11.2007|1|5|perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|289-ПП|ПП||17.05.2013|1|5|perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|30.2||1|5|perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|26.1||1|5|perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|2.9||1|5|perplexity_claude_sonnet
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|58|Закон города Москвы от 21 ноября 2012 года|4.3|21.11.2012|1|5|qwen
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий|Постановление Правительства РФ от 23.10.1993 № 1090|Правила дорожного движения Российской Федерации|12.1|23.10.1993|1|5|qwen
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|30.6||1|5|qwen
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий||КОАП|30.7||1|5|qwen
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|289-ПП|ПП|2.7|17.05.2013|1|5|gemini
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|45|Закон г. Москвы «Кодекс города Москвы об административных правонарушениях»|8.14|21.11.2007|1|5|gemini
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|общий|257-ФЗ|ФЗ|13|08.11.2007|1|5|gpt
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный||ГрК|55||1|5|perplexity_grok
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|218-ФЗ|ФЗ|14|13.07.2015|1|5|perplexity_grok
52|c77cfaad-43c5-4fc4-817e-7f4fff64edad|специальный|1606|ПП||30.12.2017|1|5|perplexity_grok
