example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|1112||3|3|gemini;gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|1142||3|3|gemini;gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|1110||2|3|gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|1141||2|3|gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|1154||2|3|gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|1175||2|3|gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|327||2|3|gemini;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|807||2|3|gpt;qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|808||1|3|qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|специальный||ГК|1157||1|3|qwen
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|418||1|3|gemini
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|1163||1|3|gemini
599|8b7e2ef8-9adf-42ed-a74d-319b50bb9b0a|общий||ГК|1152||1|3|gpt
