example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный||КОАП|14.7||3|5|gemini;gpt;perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|779||2|5|perplexity_claude_sonnet;qwen
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|10|07.02.1992|2|5|gpt;perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон РФ|10|07.02.1992|2|5|gemini;perplexity_grok
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон РФ|16|07.02.1992|2|5|gemini;perplexity_grok
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|309||2|5|gpt;perplexity_grok
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|426||1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|781||1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|16|07.02.1992|1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|17|07.02.1992|1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный||КОАП|14.8||1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|1036|ПП|5|15.08.1997|1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|1036|ПП|16|15.08.1997|1|5|perplexity_claude_sonnet
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|10|07.02.1992|1|5|qwen
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||КОАП|20.1||1|5|qwen
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||УК|213||1|5|qwen
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий|59-ФЗ|ФЗ|8|02.05.2006|1|5|qwen
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|437||1|5|gemini
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|1515|ПП|19|21.09.2020|1|5|gemini
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий|3-ФЗ|ФЗ|12|07.02.2011|1|5|gemini
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|12|07.02.1992|1|5|gpt
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГК|310||1|5|perplexity_grok
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||КОАП|14.4||1|5|perplexity_grok
157|f2f91334-4dba-484c-8dfe-7aaba67b31b7|общий||ГПК|131||1|5|perplexity_grok
