example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|1064|||3|5|gpt;perplexity_grok;qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|12||25.04.2002|2|5|perplexity_grok;qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|141||25.04.2002|2|5|perplexity_grok;qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|161||25.04.2002|2|5|gpt;qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|12|21|25.04.2002|2|5|gpt;perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|1079|||2|5|gpt;perplexity_grok
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГПК|131|||2|5|perplexity_claude_sonnet;perplexity_grok
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|1064|1||2|5|gemini;perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|1083|2||2|5|gemini;perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|10||25.04.2002|1|5|qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|101||25.04.2002|1|5|qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|1083|||1|5|qwen
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|14||25.04.2002|1|5|perplexity_grok
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный||ГК|1079|3||1|5|gemini
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|141|1|25.04.2002|1|5|gemini
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|12|22|25.04.2002|1|5|gemini
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|1||25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|6|1|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|7||25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|161|1|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|161|2|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|161|3|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|18|1|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|19|1|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|14|1|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный||ГК|1079|1||1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГК|15|1||1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий||ГПК|28|||1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный||ГПК|29|5||1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|общий|2300-1|Закон Российской Федерации от 07.02.1992 № 2300-1 «О защите прав потребителей»|17||07.02.1992|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|40-ФЗ|ФЗ|161|6|25.04.2002|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|123-ФЗ|ФЗ|15||04.06.2018|1|5|perplexity_claude_sonnet
167|041955ea-ce49-4fad-aa24-22f52ecc5c8e|специальный|123-ФЗ|ФЗ|17||04.06.2018|1|5|perplexity_claude_sonnet
