example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|309|||4|5|gpt;perplexity_claude_sonnet;perplexity_grok;qwen
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный||ГК|797|1||2|5|perplexity_claude_sonnet;qwen
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|790|||2|5|gemini;gpt
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный||ГК|785|1||1|5|qwen
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|785|||1|5|gpt
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|310|||1|5|gpt
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|393|||1|5|gpt
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК||||1|5|gpt
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|421|||1|5|perplexity_grok
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|314|||1|5|perplexity_grok
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|13||07.02.1992|1|5|perplexity_grok
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|18||07.02.1992|1|5|perplexity_grok
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|Закон РФ|10|2|07.02.1992|1|5|gemini
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|Закон РФ|29|1|07.02.1992|1|5|gemini
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|Закон РФ|31|1|07.02.1992|1|5|gemini
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|784|||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|782|1||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|790|1||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|797|2||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|797|3||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|259-ФЗ|ФЗ|39||08.11.2007|1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|259-ФЗ|ФЗ|42||08.11.2007|1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|4||07.02.1992|1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|специальный|2300-1|"Закон Российской Федерации ""О защите прав потребителей"""|17||07.02.1992|1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|15|1||1|5|perplexity_claude_sonnet
59|9b6a2769-20a4-4934-a149-eeb919ab3617|общий||ГК|15|2||1|5|perplexity_claude_sonnet
