example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|416-ФЗ|ФЗ|1||07.12.2011|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|416-ФЗ|ФЗ|2||07.12.2011|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|416-ФЗ|ФЗ|14||07.12.2011|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||112|29.07.2013|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||30|29.07.2013|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||40|29.07.2013|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий||ВК|44|||1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|195-ФЗ|Кодекс РФ об административных правонарушениях|814||30.12.2001|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|195-ФЗ|Кодекс РФ об административных правонарушениях|813||30.12.2001|1|3|qwen
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|89-ФЗ|ФЗ|14|3|24.06.1998|1|3|gemini
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||114|29.07.2013|1|3|gemini
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|416-ФЗ|ФЗ|7|||1|3|gemini
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|7-ФЗ|ФЗ|692||10.01.2002|1|3|gemini
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|3-21|"СанПиН 2.1.3684-21 ""Санитарно-эпидемиологические требования к содержанию территорий городских и сельских поселений..."""||133|28.01.2021|1|3|gemini
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|416-ФЗ|ФЗ|7||07.12.2011|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|416-ФЗ|ФЗ|30||07.12.2011|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||64|29.07.2013|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||113|29.07.2013|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП|||29.07.2013|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|644|ПП||124|29.07.2013|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий||ВК|11|||1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий||ВК|22|||1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|7-ФЗ|ФЗ|23||10.01.2002|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|7-ФЗ|ФЗ|69||10.01.2002|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|89-ФЗ|ФЗ|14||24.06.1998|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|89-ФЗ|ФЗ|16||24.06.1998|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|89-ФЗ|ФЗ|9||24.06.1998|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|СанПиН 2.2.1/2.1.1.1200-03|Санитарные правила и нормы «Санитарно-защитные зоны и санитарная классификация предприятий, сооружений и иных объектов»|7|7112|25.09.2007|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|специальный|СанПиН 2.2.1/2.1.1.1200-03|Санитарные правила и нормы «Санитарно-защитные зоны и санитарная классификация предприятий, сооружений и иных объектов»|4|41|25.09.2007|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|52-ФЗ|ФЗ|11||30.03.1999|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий|52-ФЗ|ФЗ|32||30.03.1999|1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий||КОАП|814|||1|3|perplexity_claude_sonnet
251|fe01aa06-638a-4aca-85b1-a5c827a699e2|общий||КОАП|63|||1|3|perplexity_claude_sonnet
