example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГК|450|||2|2|gemini;qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГК|807|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГК|809|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГК|810|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГК|333|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный|151-ФЗ|ФЗ|91||02.07.2010|1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный|353-ФЗ|ФЗ|11||21.12.2013|1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный|353-ФЗ|ФЗ|111||21.12.2013|1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГПК|23|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|общий||ГПК|28|||1|2|qwen
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный|353-ФЗ|ФЗ|5||21.12.2013|1|2|gemini
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный|353-ФЗ|ФЗ|612||21.12.2013|1|2|gemini
443|017698ce-1eed-4e70-b87b-219044981b0f|специальный||Базовый стандарт защиты прав и интересов физических и юридических лиц - получателей финансовых услуг, оказываемых членами СРО МФО (утв. Банком России)||131|22.06.2017|1|2|gemini
