example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||УК|119||3|3|gemini;gpt;qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий|3-ФЗ|ФЗ|12|07.02.2011|2|3|gemini;qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||КОАП|6.1.1||1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий|3-ФЗ|ФЗ|2|07.02.2011|1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|специальный|3-ФЗ|ФЗ|13|07.02.2011|1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||ГК|150||1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||ГК|1064||1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|специальный||СК|65||1|3|qwen
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||Конституция|20||1|3|gemini
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||УПК|141||1|3|gemini
372|66f7d20a-8eb8-4ae0-8fd0-ef9a86f73a8d|общий||УПК|144||1|3|gemini
