example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|220||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|229||3|5|gemini;perplexity_claude_sonnet;qwen
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|208||2|5|perplexity_claude_sonnet;perplexity_grok
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|88||2|5|gpt;perplexity_claude_sonnet
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|специальный||НК|217||2|5|gemini;qwen
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|228||2|5|gpt;qwen
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|93||1|5|perplexity_claude_sonnet
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|специальный||НК|217.1||1|5|qwen
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|210||1|5|gpt
340|b31c78ee-ebb6-4b26-a7ee-5ddf5a8da944|общий||НК|224||1|5|perplexity_grok
