example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный||НК|346.13||3|3|gemini;gpt;qwen
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|129-ФЗ|ФЗ|22.1|08.08.2001|2|3|gemini;qwen
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|ЕД-7-14/617@|Приказ ФНС России от 31.08.2020||31.08.2020|1|3|qwen
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|ЕД-7-14/4@|Приказ ФНС России от 09.01.2024||09.01.2024|1|3|qwen
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|ЕД-7-3/780@|Приказ ФНС России от 02.11.2022||02.11.2022|1|3|qwen
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|ЕД-7-14/617@|Приказ ФНС России 'Об утверждении форм и требований к оформлению документов, представляемых в регистрирующий орган при государственной регистрации юридических лиц, индивидуальных предпринимателей и крестьянских (фермерских) хозяйств'|9|31.08.2020|1|3|gemini
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|общий||НК|333.33||1|3|gemini
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|ММВ-7-3/829@|Приказ ФНС России 'Об утверждении форм документов для применения упрощенной системы налогообложения'||02.11.2012|1|3|gemini
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|общий|№ 129‑ФЗ|ФЗ|22.1|08.08.2001|1|3|gpt
426|c4f872ca-7530-4ada-88f2-88fb583ac7b7|специальный|№ ММВ‑7‑6/25@|Приказ ФНС России от 25.01.2012||25.01.2012|1|3|gpt
