example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|специальный||КОАП|322|||2|2|gemini;qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|1102|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|1105|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|309|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|специальный||ГК|428|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|специальный|2300-1|Закон Российской Федерации от 07.02.1992|16||07.02.1992|1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|310|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГПК|17|||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|специальный||ГПК|23|6||1|2|qwen
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|642|||1|2|gemini
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|15|2||1|2|gemini
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий||ГК|1102|1||1|2|gemini
503|bcbcd328-e80a-4cd2-8908-5197018aa5cf|общий|2300-1|Закон РФ|16|1|07.02.1992|1|2|gemini
