example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|30.3||4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|24.5||3|5|gemini;gpt;perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный||КОАП|2.6.1||2|5|gemini;perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный||КОАП|12.19||2|5|perplexity_claude_sonnet;perplexity_grok
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|30.1||2|5|gemini;perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|30.7||2|5|gpt;perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|30.2||2|5|gpt;perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|26.2||1|5|perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|26.11||1|5|perplexity_claude_sonnet
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный|114-ФЗ|ФЗ|9|15.08.1996|1|5|qwen
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный|864|Административный регламент Министерства внутренних дел Российской Федерации по предоставлению государственной услуги по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации||16.11.2017|1|5|qwen
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный|864|Административный регламент Министерства внутренних дел Российской Федерации по предоставлению государственной услуги по оформлению и выдаче паспортов гражданина Российской Федерации, удостоверяющих личность гражданина Российской Федерации за пределами территории Российской Федерации|38.5|16.11.2017|1|5|qwen
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||КОАП|2.1||1|5|gpt
141|af80498e-c917-4151-8112-93ccbe69f4c5|специальный|45|Кодекс города Москвы об административных правонарушениях|8.14|21.11.2007|1|5|gpt
141|af80498e-c917-4151-8112-93ccbe69f4c5|общий||Правила дорожного движения Российской Федерации|12.4|23.10.1993|1|5|perplexity_grok
