example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный||ГК|1142||3|3|gemini;gpt;qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|общий||ГК|1112||3|3|gemini;gpt;qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный||СК|36||2|3|gemini;qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный||СК|38||2|3|gpt;qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|общий||СК|34||2|3|gemini;gpt
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный||ГК|1153||1|3|qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный||ГК|1154||1|3|qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|48|11.02.1993|1|3|qwen
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|общий||СК|60||1|3|gemini
704|958e5fa8-a677-49db-bcea-9f594c7f2da6|общий||ГК|1141||1|3|gpt
