example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|808||3|3|gemini;gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|810||3|3|gemini;gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|807||2|3|gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|811||2|3|gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|395||2|3|gemini;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|специальный||ГПК|23||2|3|gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГПК|28||2|3|gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|специальный||ГПК|131||2|3|gpt;qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|специальный||ГПК|122||2|3|gemini;gpt
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГК|196||1|3|qwen
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГПК|24||1|3|gpt
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||ГПК|132||1|3|gpt
456|8a067252-1937-4c6c-ab69-3c3374cb7aca|общий||НК|333.19||1|3|gpt
