example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
738|d31d2740-b54d-444f-afaf-9554de3443cb|общий||ГК|807|||1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|общий||ГК|808|||1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|общий||ГК|309|||1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|общий||ГК|310|||1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|89||11.02.1993|1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|91|1|11.02.1993|1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|91|2|11.02.1993|1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный|229-ФЗ|ФЗ|12|9|02.10.2007|1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный||ГПК|121|||1|1|qwen
738|d31d2740-b54d-444f-afaf-9554de3443cb|специальный||ГПК|122|1||1|1|qwen
