example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|18||22.11.1995|2|5|gpt;perplexity_grok
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий|129-ФЗ|ФЗ|221||08.08.2001|2|5|perplexity_claude_sonnet;perplexity_grok
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16|1|22.11.1995|2|5|gemini;perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||НК|34620|||1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||НК|34620|11||1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|18|10|01.01.2026|1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|18|2|01.01.2026|1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|29||01.01.2026|1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||КОАП|14171|||1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||КОАП|1417|||1|5|qwen
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16||22.11.1995|1|5|gpt
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||НК|346251|||1|5|gpt
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий||ГК|23|||1|5|gpt
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий||НК||||1|5|perplexity_grok
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|17-ФЗ|ФЗ|3|23|25.02.2022|1|5|perplexity_grok
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|14|1|22.11.1995|1|5|gemini
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий|17-ФЗ|ФЗ|3|2|25.02.2022|1|5|gemini
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий|2463|ПП||2|31.12.2020|1|5|gemini
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16|10|22.11.1995|1|5|gemini
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|11|1|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16|41|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16|9|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|16|91|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|17-ФЗ|ФЗ|3|9|25.02.2022|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|17-ФЗ|ФЗ|2||25.02.2022|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|17-ФЗ|ФЗ|6||25.02.2022|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|14|2|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий||КОАП|1416|||1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный|171-ФЗ|ФЗ|20|3|22.11.1995|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|специальный||НК|34643|6||1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий|54-ФЗ|ФЗ|2||22.05.2003|1|5|perplexity_claude_sonnet
193|f678fce8-a7f5-4808-9cf5-b02223e7058b|общий|52-ФЗ|ФЗ|11||30.03.1999|1|5|perplexity_claude_sonnet
