example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||СК|38||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||СК|34||4|5|gemini;gpt;perplexity_claude_sonnet;qwen
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|специальный||СК|41||3|5|gemini;gpt;perplexity_claude_sonnet
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|специальный||СК|42||3|5|gpt;perplexity_claude_sonnet;qwen
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|специальный||СК|40||2|5|gpt;perplexity_claude_sonnet
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||СК|39||1|5|perplexity_claude_sonnet
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||ГК|450.1||1|5|qwen
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|специальный||СК|36||1|5|gpt
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||ГК|421||1|5|perplexity_grok
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||ГПК|131||1|5|perplexity_grok
63|3ebd0a51-3a06-4a5f-ad13-781a7275caa5|общий||ГПК|132||1|5|perplexity_grok
