example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||ГК|1069||2|3|gemini;qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||Конституция|53||2|3|gemini;qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||ГК|15||2|3|gemini;gpt
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||КОАП|1.5||1|3|qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|специальный||КОАП|12.19||1|3|qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||КОАП|30.1||1|3|qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||КОАП|30.3||1|3|qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||КОАП|30.7||1|3|qwen
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|специальный||КОАП|24.5||1|3|gemini
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||КОАП|24.7||1|3|gpt
492|46cb988d-4281-4e5e-9a56-8481b4791e2a|общий||ГК|1064||1|3|gpt
