example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1153|1||2|3|gemini;qwen
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|185|||2|3|perplexity_claude_sonnet;qwen
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий|4462-1|Основы законодательства Российской Федерации о нотариате|18||11.02.1993|1|3|qwen
225|634816d7-4d97-43ad-b952-b6d1e089f878|специальный|192-ФЗ|ФЗ|||01.07.2022|1|3|qwen
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1154|1||1|3|gemini
225|634816d7-4d97-43ad-b952-b6d1e089f878|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|38|1|11.02.1993|1|3|gemini
225|634816d7-4d97-43ad-b952-b6d1e089f878|специальный||Конвенция, отменяющая требование легализации иностранных официальных документов|3||05.10.1961|1|3|gemini
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1153|||1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1154|||1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1162|||1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий||ГК|1851|||1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|специальный|154-ФЗ|ФЗ|26|1|05.07.2010|1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий|4462-I|Основы законодательства Российской Федерации о нотариате|35||11.02.1993|1|3|perplexity_claude_sonnet
225|634816d7-4d97-43ad-b952-b6d1e089f878|общий|4462-I|Основы законодательства Российской Федерации о нотариате|61||11.02.1993|1|3|perplexity_claude_sonnet
