example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|специальный||КОАП|261|||3|3|gemini;perplexity_claude_sonnet;qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|специальный||КОАП|12211|||3|3|gemini;perplexity_claude_sonnet;qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||КОАП|303|||3|3|gemini;perplexity_claude_sonnet;qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||КОАП|301|||2|3|perplexity_claude_sonnet;qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||ГК|223|1||2|3|gemini;perplexity_claude_sonnet
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|специальный|283-ФЗ|ФЗ|4|1|03.08.2018|1|3|qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||ГК|223|||1|3|qwen
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|специальный||КОАП|286|||1|3|perplexity_claude_sonnet
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||КОАП|251|||1|3|perplexity_claude_sonnet
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||КОАП|255|||1|3|perplexity_claude_sonnet
255|2fc7b4fd-65b5-416d-bd16-f60e05ba8062|общий||КОАП|302|||1|3|perplexity_claude_sonnet
