example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2171|3||4|4|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|220|2||3|4|gemini;perplexity_claude_sonnet;qwen
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|220|1||2|4|perplexity_claude_sonnet;perplexity_grok
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|228|4||2|4|perplexity_claude_sonnet;perplexity_grok
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|228|||1|4|qwen
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|229|||1|4|qwen
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|217|171||1|4|perplexity_grok
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|217|17||1|4|perplexity_grok
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|229|4||1|4|gemini
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2141|13||1|4|gemini
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|217|18||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2171|2||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2171|4||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2141|10||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|специальный||НК|2141|12||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|224|1||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|228|1||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|229|1||1|4|perplexity_claude_sonnet
234|bda8edc6-ef4c-4c64-bfd0-f0e6f82171c1|общий||НК|119|||1|4|perplexity_claude_sonnet
