example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|834|||1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|837|||1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|395|||1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|229-ФЗ|ФЗ|30||02.10.2007|1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|229-ФЗ|ФЗ|81||02.10.2007|1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|229-ФЗ|ФЗ|69||02.10.2007|1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|395-1|ФЗ|26||02.12.1990|1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный||КОАП|322|||1|2|qwen
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|837|3||1|2|gemini
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|229-ФЗ|ФЗ|70||02.10.2007|1|2|gemini
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|10|1||1|2|gemini
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|общий||ГК|839|1||1|2|gemini
572|936b1cb4-5856-4e7a-98b9-f1c634baa365|специальный|353-ФЗ|ФЗ|5||21.12.2013|1|2|gemini
