example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
502|6e603217-8f10-4697-a162-570637f14d0b|общий||ГК|42|||2|2|gemini;qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный|400-ФЗ|ФЗ|10||28.12.2013|2|2|gemini;qwen
502|6e603217-8f10-4697-a162-570637f14d0b|общий||ГК|45|||1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный|400-ФЗ|ФЗ|10|1|28.12.2013|1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный||СК|71|||1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный|229-ФЗ|ФЗ|46|3|02.10.2007|1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный|229-ФЗ|ФЗ|46||02.10.2007|1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный||ГПК|276|||1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный||ГПК|277|||1|2|qwen
502|6e603217-8f10-4697-a162-570637f14d0b|специальный|229-ФЗ|ФЗ|65||02.10.2007|1|2|gemini
502|6e603217-8f10-4697-a162-570637f14d0b|общий||ГПК|278|||1|2|gemini
