example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
219|f970e949-4067-4414-8310-a7290d157b4c|специальный||НК|217.1||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|217||4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|220||3|5|gemini;perplexity_claude_sonnet;qwen
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|105.1||2|5|gemini;perplexity_claude_sonnet
219|f970e949-4067-4414-8310-a7290d157b4c|общий||СК|14||2|5|perplexity_claude_sonnet;qwen
219|f970e949-4067-4414-8310-a7290d157b4c|специальный||НК|214.10||1|5|perplexity_claude_sonnet
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|224||1|5|perplexity_claude_sonnet
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|229||1|5|perplexity_claude_sonnet
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|119||1|5|perplexity_claude_sonnet
219|f970e949-4067-4414-8310-a7290d157b4c|общий||СК|2||1|5|gemini
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|209||1|5|gpt
219|f970e949-4067-4414-8310-a7290d157b4c|общий||НК|208||1|5|perplexity_grok
