example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|10||27.11.2018|2|2|gemini;qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный||НК|3461|1||1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный||НК|34615|||1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный||НК|34620|||1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|1||27.11.2018|1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|2||27.11.2018|1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|4||27.11.2018|1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|6||27.11.2018|1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный||НК|34643|||1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|общий||ГК|671|||1|2|qwen
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|6|3|27.11.2018|1|2|gemini
496|de1ab860-6e25-4033-975b-a4d41b14da83|общий||НК|430|1||1|2|gemini
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный||НК|34621|31||1|2|gemini
496|de1ab860-6e25-4033-975b-a4d41b14da83|специальный|422-ФЗ|ФЗ|15||27.11.2018|1|2|gemini
