example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|30.3||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|30.1||4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|12.9||3|5|gpt;perplexity_claude_sonnet;qwen
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|30.2||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
306|133c4489-73c4-4e1a-8cc7-edc379db5030|специальный||КОАП|2.6.1||2|5|gemini;perplexity_claude_sonnet
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|28.6||1|5|perplexity_claude_sonnet
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|26.2||1|5|perplexity_claude_sonnet
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|24.5||1|5|perplexity_claude_sonnet
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий|1090|Правила дорожного движения Российской Федерации|10|23.10.1993|1|5|perplexity_claude_sonnet
306|133c4489-73c4-4e1a-8cc7-edc379db5030|специальный||КАС|219||1|5|qwen
306|133c4489-73c4-4e1a-8cc7-edc379db5030|специальный|257-ФЗ|ФЗ|26|08.11.2007|1|5|qwen
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий|1090|ПП|10.3|23.10.1993|1|5|gemini
306|133c4489-73c4-4e1a-8cc7-edc379db5030|специальный||КОАП|1.5||1|5|gemini
306|133c4489-73c4-4e1a-8cc7-edc379db5030|общий||КОАП|30.5||1|5|gpt
