example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|229-ФЗ|ФЗ|46|4|02.10.2007|3|4|gemini;perplexity_claude_sonnet;qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный||ГПК|446|||3|4|perplexity_claude_sonnet;perplexity_grok;qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий||ГК|24|||2|4|perplexity_claude_sonnet;qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|46||02.10.2007|2|4|gemini;perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2232|1|26.10.2002|2|4|gemini;perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|229-ФЗ|ФЗ|64||02.10.2007|1|4|qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2134||26.10.2002|1|4|qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|229-ФЗ|ФЗ|40||02.10.2007|1|4|qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный||ГПК|440|||1|4|qwen
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|4||02.10.2007|1|4|perplexity_grok
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|46|3|02.10.2007|1|4|perplexity_grok
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|65||02.10.2007|1|4|perplexity_grok
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|47|4|02.10.2007|1|4|perplexity_grok
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2133|2|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2134|1|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2136|3|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|21328|3|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|21328|4|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный|127-ФЗ|ФЗ|2236|1|26.10.2002|1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|специальный||КОАП|1413|||1|4|perplexity_claude_sonnet
277|cd678f33-2135-4411-a87d-6359100ff1c2|общий|229-ФЗ|ФЗ|21||02.10.2007|1|4|perplexity_claude_sonnet
