example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
347|f4769628-187d-45b8-97f9-8f0896ad003d|специальный||КОАП|1218|||2|2|gemini;qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий||КОАП|303|||2|2|gemini;qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|специальный|1090|Правила дорожного движения Российской Федерации|141||23.10.1993|1|2|qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий|1090|Правила дорожного движения Российской Федерации|12||23.10.1993|1|2|qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий||КОАП|301|||1|2|qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий||КОАП|262|||1|2|qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий||КОАП|15|||1|2|qwen
347|f4769628-187d-45b8-97f9-8f0896ad003d|специальный|1090|ПП||141|23.10.1993|1|2|gemini
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий|1090|ПП||12|23.10.1993|1|2|gemini
347|f4769628-187d-45b8-97f9-8f0896ad003d|общий||КОАП|245|1||1|2|gemini
