example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный||КОАП|923|||3|5|gemini;gpt;perplexity_grok
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|общий||КОАП|17|||2|5|gemini;gpt
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный||КОАП|719|||1|5|qwen
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный|549|ПП|2||21.07.2008|1|5|qwen
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный|410|ПП|16||14.05.2013|1|5|qwen
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|общий||ГК|421|||1|5|qwen
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный|410|ПП||80|14.05.2013|1|5|gpt
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный|410|ПП||10|14.05.2013|1|5|perplexity_grok
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|специальный|410|ПП||6|14.05.2013|1|5|perplexity_grok
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|общий||Конституция|54|||1|5|gemini
126|954a49d4-6c0c-4ee7-b042-06844f3aedae|общий||ГК|4|||1|5|gemini
