example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|112|||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
164|abfb6a08-ca28-47dd-806c-efa76272c609|специальный||ГПК|321|||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||АПК|117|||1|5|qwen
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||КАС|120|||1|5|qwen
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|320|||1|5|perplexity_grok
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|324|2||1|5|gemini
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|322|||1|5|perplexity_claude_sonnet
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|328|1||1|5|perplexity_claude_sonnet
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|328|2||1|5|perplexity_claude_sonnet
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|328|4||1|5|perplexity_claude_sonnet
164|abfb6a08-ca28-47dd-806c-efa76272c609|общий||ГПК|330|||1|5|perplexity_claude_sonnet
