example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|специальный||ГК|1079|||2|2|gemini;qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|специальный||ГК|1085|||2|2|gemini;qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГК|1064|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГК|151|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГК|1099|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГК|1101|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|специальный|40-ФЗ|ФЗ|12||25.04.2002|1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГПК|131|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГПК|132|||1|2|qwen
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|специальный|40-ФЗ|ФЗ|7||25.04.2002|1|2|gemini
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|общий||ГК|1100|||1|2|gemini
458|0a0c8fb0-6a69-4bfd-868f-722c88dd81ee|специальный|1160|ПП|||15.11.2012|1|2|gemini
