example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный||КОАП|12.12||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|30.3||4|5|gemini;gpt;perplexity_claude_sonnet;qwen
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный|1090|ПП|13.7|23.10.1993|2|5|gemini;perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный|1090|ПП|6.2|23.10.1993|2|5|gemini;perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|24.5||1|5|perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|30.1||1|5|perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|26.1||1|5|perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|26.2||1|5|perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|4.3||1|5|perplexity_claude_sonnet
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный||КОАП|28.6||1|5|qwen
230|bc496893-0748-4574-82f8-f85b1c65a383|общий||КОАП|1.5||1|5|qwen
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный|1090|Правила дорожного движения РФ|13.7|23.10.1993|1|5|gpt
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный|1090|Правила дорожного движения РФ|13.8|23.10.1993|1|5|gpt
230|bc496893-0748-4574-82f8-f85b1c65a383|общий|1090|Правила дорожного движения РФ|6.2|23.10.1993|1|5|gpt
230|bc496893-0748-4574-82f8-f85b1c65a383|специальный|1090|Правила дорожного движения РФ|6.14|23.10.1993|1|5|gpt
