example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1152||2|3|gpt;qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1154||2|3|gpt;qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|188||2|3|gemini;qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1142||2|3|gemini;gpt
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|специальный|431-П|Правила обязательного страхования гражданской ответственности владельцев транспортных средств|1|19.09.2014|1|3|qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|специальный||КОАП|12.37||1|3|qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|специальный|283-ФЗ|ФЗ|15|03.08.2018|1|3|qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|специальный|1764|ПП|35|21.12.2019|1|3|qwen
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1113||1|3|gemini
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|специальный|283-ФЗ|ФЗ|18|03.08.2018|1|3|gemini
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||КОАП|12.1||1|3|gemini
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1114||1|3|gpt
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|1153||1|3|gpt
535|120c2173-d8cc-4f24-bc0b-3f860c1cd80f|общий||ГК|244||1|3|gpt
