example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный||ГК|549|||2|5|gpt;perplexity_grok
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|612||26.10.2002|2|5|gpt;perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|302|||2|5|perplexity_claude_sonnet;perplexity_grok
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный||ГК|250|||1|5|qwen
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|218-ФЗ|ФЗ|62||13.07.2015|1|5|qwen
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГПК|140|1||1|5|qwen
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|229-ФЗ|ФЗ|446||02.10.2007|1|5|qwen
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный||НК|2171|||1|5|qwen
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|209|||1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный||ГК|551|||1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|166|||1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|10|||1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|613||26.10.2002|1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГПК|30|||1|5|gpt
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|244|||1|5|perplexity_grok
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|550|||1|5|perplexity_grok
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|218-ФЗ|ФЗ|24||13.07.2015|1|5|perplexity_grok
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|612|2|26.10.2002|1|5|gemini
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|2134|2|26.10.2002|1|5|gemini
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|10|5||1|5|gemini
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|4312|1||1|5|gemini
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|2133||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|2134||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|21332||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|21311||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|21325||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|127-ФЗ|ФЗ|2139||26.10.2002|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|167|||1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|общий||ГК|253|||1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|218-ФЗ|ФЗ|81||13.07.2015|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|218-ФЗ|ФЗ|26|37|13.07.2015|1|5|perplexity_claude_sonnet
127|72e0b994-4b55-42be-b137-7ffde65771ca|специальный|218-ФЗ|ФЗ|29||13.07.2015|1|5|perplexity_claude_sonnet
