example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
224|863f78a3-79bf-4c1d-9839-31c428b57707|специальный||ЗК|393|2||3|3|gemini;perplexity_claude_sonnet;qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|специальный||ЗК|3920|1||3|3|gemini;perplexity_claude_sonnet;qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|394|2||2|3|gemini;perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|391|||1|3|qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|специальный||ЗК|395|1||1|3|qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3914|||1|3|qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий|178-ФЗ|ФЗ|3||21.12.2001|1|3|qwen
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3917|1||1|3|gemini
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|391|2||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|393|1||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|394|3||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3914|1||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3914|5||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3916|||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|3917|||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|27|2||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий||ЗК|27|4||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|специальный|279|ПП||3|26.03.2015|1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий|218-ФЗ|ФЗ|14||13.07.2015|1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий|218-ФЗ|ФЗ|16||13.07.2015|1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|специальный||НК|33333|1||1|3|perplexity_claude_sonnet
224|863f78a3-79bf-4c1d-9839-31c428b57707|общий|221-ФЗ|ФЗ|22||24.07.2007|1|3|perplexity_claude_sonnet
