example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1118|||1|2|qwen
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1119|||1|2|qwen
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|специальный||ГК|1146|||1|2|qwen
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|специальный||ГК|1149|||1|2|qwen
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1141|||1|2|qwen
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1142|1||1|2|gemini
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1146|1||1|2|gemini
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|специальный||ГК|1149|1||1|2|gemini
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|специальный|147-ФЗ|ФЗ|82||26.11.2001|1|2|gemini
424|b2547cff-15a4-4678-bd63-fbf234cedf6e|общий||ГК|1119|1||1|2|gemini
