example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|специальный|2300-1|Закон РФ|28|07.02.1992|2|2|gpt;qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|специальный|2300-1|Закон РФ|31|07.02.1992|2|2|gpt;qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|309||2|2|gpt;qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|специальный|2300-1|Закон РФ|29|07.02.1992|1|2|qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|специальный|2300-1|Закон РФ|17|07.02.1992|1|2|qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|434||1|2|qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|333||1|2|qwen
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|730||1|2|gpt
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|432||1|2|gpt
714|2bf86b3f-a4d6-4204-9f09-2da161cd403e|общий||ГК|310||1|2|gpt
