example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|9||3|5|gemini;gpt;perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|1||2|5|gpt;perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|7||2|5|perplexity_claude_sonnet;perplexity_grok
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|4||2|5|gemini;perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||НК|210|3||2|5|gemini;perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||СК|38|2||1|5|qwen
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||ГК|421|||1|5|qwen
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||ГПК|131|||1|5|qwen
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||ГПК|132|||1|5|qwen
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|||1|5|perplexity_grok
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||НК|231|||1|5|perplexity_grok
116|b939f15d-48a4-4c1e-9444-59944842187f|общий||НК|216|||1|5|perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|220|10||1|5|perplexity_claude_sonnet
116|b939f15d-48a4-4c1e-9444-59944842187f|специальный||НК|2211|||1|5|perplexity_claude_sonnet
