example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|39||4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|38||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|45||3|5|gemini;gpt;perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||ГК|391||2|5|gemini;perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|33||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|34||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|специальный||СК|40||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|специальный||СК|42||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||ГПК|23||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||ГПК|24||1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|специальный|127-ФЗ|ФЗ|213.25|26.10.2002|1|5|perplexity_claude_sonnet
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий|string|string||ДД.ММ.ГГГГ|1|5|qwen
324|85fd2ee4-cda2-444d-810e-6a5817493cc9|общий||СК|||1|5|perplexity_grok
