example_id|uid|norm_type|norm_number|act|article|date|occurrence_count|total_files|models
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|42||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|34||4|5|gpt;perplexity_claude_sonnet;perplexity_grok;qwen
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|41||4|5|gemini;gpt;perplexity_claude_sonnet;qwen
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|40||3|5|gpt;perplexity_claude_sonnet;qwen
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|33||2|5|gemini;perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|38||2|5|gpt;perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|специальный|218-ФЗ|ФЗ|42|13.07.2015|2|5|perplexity_claude_sonnet;qwen
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|46||1|5|perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||СК|35||1|5|perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||ГК|244||1|5|perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|специальный|102-ФЗ|ФЗ|7|16.07.1998|1|5|perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|специальный|786|ПП|4|30.04.2022|1|5|perplexity_claude_sonnet
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|специальный|256-ФЗ|ФЗ|10|29.12.2006|1|5|gemini
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||ГК|256||1|5|gpt
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||ГК|245||1|5|gpt
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||ГК|42||1|5|perplexity_grok
272|20013c83-2949-4048-8ab1-6c2e14f07e4c|общий||ГК|168||1|5|perplexity_grok
