example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|57|||4|4|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|8|||3|4|gemini;perplexity_grok;qwen
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|392|||3|4|gemini;perplexity_claude_sonnet;qwen
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|9|||3|4|gemini;perplexity_claude_sonnet;perplexity_grok
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|135|||3|4|gemini;perplexity_claude_sonnet;perplexity_grok
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|22|5||1|4|qwen
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ГПК|24|9||1|4|qwen
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|372|||1|4|perplexity_grok
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|40|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|специальный||ТК|43|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|352|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|356|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|357|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|382|||1|4|perplexity_claude_sonnet
232|baabdad1-06b3-4995-be67-3492c2fa808e|общий||ТК|391|||1|4|perplexity_claude_sonnet
